transaction_id,customer_id,timestamp,amount,transaction_type,merchant_category,location,device_type,account_age_days,transaction_frequency,previous_transaction_amount,distance_from_usual_location,is_fraud
TXN-100353,CUST-1166,2025-04-19 16:44:37,1300.69,POS / In-Store,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),78,3,774.45,16.71,0
TXN-100643,CUST-1046,2025-04-19 16:56:14,1894.86,POS / In-Store,Healthcare & Medical,Delhi,Trusted Mobile App (iOS),1793,2,1480.37,9.1,0
TXN-100681,CUST-1025,2025-04-19 17:59:28,1093.6,Online,Utilities & Bills,Chennai,Trusted Mobile App (iOS),1331,3,1096.17,16.39,0
TXN-100194,CUST-1115,2025-04-19 20:06:18,941.81,POS / In-Store,Utilities & Bills,Bengaluru,Trusted Mobile App (iOS),1248,2,575.54,6.69,0
TXN-100045,CUST-1003,2025-04-20 08:58:13,872.52,Online,Utilities & Bills,Bengaluru,Desktop Web Browser,239,1,692.0,9.19,0
TXN-100381,CUST-1243,2025-04-20 11:47:39,1318.61,UPI Transfer,Dining & Food,Jaipur,Trusted Mobile App (iOS),836,1,909.79,16.94,0
TXN-100234,CUST-1136,2025-04-20 12:28:38,217.7,UPI Transfer,Healthcare & Medical,Delhi,Trusted Mobile App (iOS),571,1,352.38,4.23,0
TXN-100158,CUST-1235,2025-04-20 13:36:00,1094.75,UPI Transfer,Grocery & Supermarkets,Mumbai,Trusted Mobile App (Android),641,3,988.86,3.38,0
TXN-100398,CUST-1109,2025-04-20 15:43:14,509.35,POS / In-Store,Healthcare & Medical,Kochi,Desktop Web Browser,1140,1,1386.02,4.06,0
TXN-100081,CUST-1194,2025-04-20 21:43:51,709.89,POS / In-Store,Utilities & Bills,Kochi,Desktop Web Browser,1639,1,1197.09,55.36,0
TXN-100256,CUST-1152,2025-04-21 11:15:11,1102.51,POS / In-Store,Utilities & Bills,Bengaluru,Mobile Web Browser,291,2,2270.68,15.39,0
TXN-100801,CUST-1085,2025-04-21 14:07:56,1210.53,POS / In-Store,Dining & Food,Bengaluru,Desktop Web Browser,1199,1,1085.2,5.83,0
TXN-101002,CUST-1120,2025-04-21 14:35:54,449.78,Online,Grocery & Supermarkets,Delhi,Trusted Mobile App (Android),1376,3,369.81,5.46,0
TXN-101088,CUST-1079,2025-04-21 15:54:38,237.93,UPI Transfer,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,481,2,218.11,8.6,0
TXN-100094,CUST-1174,2025-04-21 18:20:49,200.53,POS / In-Store,Healthcare & Medical,Delhi,Desktop Web Browser,919,1,545.7,5.43,0
TXN-100984,CUST-1044,2025-04-22 02:35:12,601.99,POS / In-Store,Healthcare & Medical,Pune,Trusted Mobile App (Android),479,1,620.17,17.54,0
TXN-100148,CUST-1167,2025-04-22 08:58:19,628.01,Online,Healthcare & Medical,Pune,Trusted Mobile App (Android),702,2,823.13,68.52,0
TXN-100481,CUST-1062,2025-04-22 16:58:02,630.88,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (iOS),1256,3,360.73,8.36,0
TXN-100120,CUST-1211,2025-04-22 17:41:50,738.26,Online,Dining & Food,Pune,Trusted Mobile App (iOS),390,1,783.46,8.65,0
TXN-100154,CUST-1186,2025-04-22 18:44:07,1100.99,Online,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),1395,3,1211.53,12.19,0
TXN-100246,CUST-1183,2025-04-22 22:29:29,461.96,Online,Utilities & Bills,Delhi,Desktop Web Browser,706,1,1140.29,1.47,0
TXN-100502,CUST-1192,2025-04-23 08:05:42,1305.43,Online,Healthcare & Medical,Chennai,Trusted Mobile App (Android),1152,3,1407.04,6.15,0
TXN-100974,CUST-1249,2025-04-23 13:47:56,1550.63,POS / In-Store,Healthcare & Medical,Pune,Trusted Mobile App (Android),721,1,1846.24,58.3,0
TXN-100941,CUST-1022,2025-04-23 14:44:17,257.24,Online,Utilities & Bills,Mumbai,Desktop Web Browser,496,3,320.06,6.83,0
TXN-100798,CUST-1036,2025-04-23 16:47:03,2299.22,UPI Transfer,Dining & Food,Chennai,Trusted Mobile App (iOS),462,2,1257.17,14.68,0
TXN-100985,CUST-1206,2025-04-23 19:46:34,218.28,UPI Transfer,Dining & Food,Delhi,Trusted Mobile App (Android),878,1,207.42,16.32,0
TXN-101155,CUST-1135,2025-04-24 03:21:09,90798.82,ATM Withdrawal,Crypto & Digital Assets,Delhi,New Emulated Device,1384,9,1814.35,785.06,1
TXN-100700,CUST-1066,2025-04-24 07:07:38,869.79,UPI Transfer,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,191,1,654.51,8.6,0
TXN-101012,CUST-1193,2025-04-24 10:14:40,1994.55,POS / In-Store,Dining & Food,Pune,Trusted Mobile App (Android),617,3,1426.74,55.03,0
TXN-100552,CUST-1168,2025-04-24 14:46:40,952.23,POS / In-Store,Dining & Food,Chennai,Trusted Mobile App (iOS),1613,2,320.22,13.98,0
TXN-100088,CUST-1021,2025-04-24 18:19:46,1013.13,Online,Utilities & Bills,Pune,Desktop Web Browser,172,3,1168.25,27.09,0
TXN-100203,CUST-1123,2025-04-24 20:34:13,1739.6,POS / In-Store,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),573,1,817.85,17.45,0
TXN-100042,CUST-1234,2025-04-24 21:40:33,844.48,UPI Transfer,Utilities & Bills,Kochi,Trusted Mobile App (Android),1006,3,600.75,4.97,0
TXN-100631,CUST-1179,2025-04-25 10:11:45,524.24,POS / In-Store,Dining & Food,Mumbai,Desktop Web Browser,923,2,697.09,17.67,0
TXN-101051,CUST-1026,2025-04-25 15:25:17,558.27,UPI Transfer,Dining & Food,Kolkata,Trusted Mobile App (iOS),788,1,750.13,14.5,0
TXN-100636,CUST-1178,2025-04-25 16:11:46,1293.31,UPI Transfer,Dining & Food,Kochi,Trusted Mobile App (iOS),551,2,936.4,16.12,0
TXN-100913,CUST-1200,2025-04-25 18:15:28,815.93,Online,Dining & Food,Chennai,Desktop Web Browser,1389,3,693.99,4.18,0
TXN-101172,CUST-1208,2025-04-26 04:46:31,189903.9,Wire Transfer,Electronics & Gadgets,Ahmedabad,Unknown Device,772,10,457.91,465.71,1
TXN-100637,CUST-1052,2025-04-26 19:07:06,357.71,POS / In-Store,Utilities & Bills,Mumbai,Desktop Web Browser,1506,3,343.07,7.93,0
TXN-100905,CUST-1250,2025-04-26 20:30:34,945.9,Online,Dining & Food,Pune,Trusted Mobile App (Android),1570,3,1178.74,9.0,0
TXN-101066,CUST-1014,2025-04-27 07:14:40,1108.9,UPI Transfer,Utilities & Bills,Kolkata,Trusted Mobile App (iOS),219,1,504.47,5.57,0
TXN-100839,CUST-1064,2025-04-27 12:00:09,606.19,UPI Transfer,Healthcare & Medical,Delhi,Trusted Mobile App (Android),1733,3,1096.25,2.12,0
TXN-100914,CUST-1191,2025-04-27 13:12:17,586.9,POS / In-Store,Utilities & Bills,Bengaluru,Desktop Web Browser,1195,2,887.69,16.7,0
TXN-100671,CUST-1108,2025-04-27 17:29:49,2517.19,Online,Healthcare & Medical,Chennai,Trusted Mobile App (iOS),149,3,1870.57,13.83,0
TXN-100693,CUST-1244,2025-04-27 19:16:55,374.33,Online,Grocery & Supermarkets,Kochi,Desktop Web Browser,1387,1,418.98,17.39,0
TXN-100272,CUST-1060,2025-04-27 22:00:06,1003.48,UPI Transfer,Dining & Food,Kochi,Trusted Mobile App (iOS),343,2,833.54,11.25,0
TXN-101120,CUST-1101,2025-04-27 22:18:46,1413.92,UPI Transfer,Healthcare & Medical,Ahmedabad,Trusted Mobile App (Android),467,2,697.24,2.47,0
TXN-100199,CUST-1083,2025-04-28 03:10:05,586.99,UPI Transfer,Healthcare & Medical,Jaipur,Desktop Web Browser,600,3,316.6,6.0,0
TXN-100024,CUST-1083,2025-04-28 09:14:34,316.6,POS / In-Store,Utilities & Bills,Kochi,Trusted Mobile App (iOS),600,3,491.84,52.29,0
TXN-100640,CUST-1098,2025-04-28 11:19:55,548.34,POS / In-Store,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),133,2,2623.34,2.19,0
TXN-100297,CUST-1107,2025-04-28 13:28:25,674.65,POS / In-Store,Utilities & Bills,Ahmedabad,Trusted Mobile App (iOS),418,1,1366.3,14.92,0
TXN-100346,CUST-1154,2025-04-28 16:54:50,664.75,UPI Transfer,Healthcare & Medical,Mumbai,Trusted Mobile App (Android),460,2,1345.55,7.23,0
TXN-100486,CUST-1217,2025-04-28 18:11:39,831.26,Online,Dining & Food,Ahmedabad,Desktop Web Browser,1699,1,1046.91,9.1,0
TXN-100390,CUST-1115,2025-04-28 18:36:55,521.24,POS / In-Store,Dining & Food,Bengaluru,Trusted Mobile App (iOS),1248,3,893.37,3.48,0
TXN-100133,CUST-1175,2025-04-29 10:25:02,1048.64,UPI Transfer,Dining & Food,Kolkata,Desktop Web Browser,1640,1,557.35,17.77,0
TXN-100958,CUST-1054,2025-04-29 11:36:38,733.05,Online,Utilities & Bills,Chennai,Desktop Web Browser,726,3,975.17,9.21,0
TXN-100417,CUST-1093,2025-04-29 12:35:10,328.96,UPI Transfer,Dining & Food,Kolkata,Desktop Web Browser,539,2,514.0,5.21,0
TXN-100485,CUST-1146,2025-04-29 14:14:49,873.37,UPI Transfer,Dining & Food,Bengaluru,Desktop Web Browser,934,3,871.49,6.79,0
TXN-100585,CUST-1244,2025-04-29 17:55:38,418.98,UPI Transfer,Healthcare & Medical,Kochi,Desktop Web Browser,1387,1,422.63,10.17,0
TXN-100576,CUST-1128,2025-04-29 20:21:31,1164.45,Online,Dining & Food,Delhi,Desktop Web Browser,466,1,609.85,14.2,0
TXN-100894,CUST-1004,2025-04-30 07:45:13,217.96,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),1239,3,668.38,9.85,0
TXN-100824,CUST-1006,2025-04-30 10:19:34,741.03,Online,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),506,1,1633.12,8.0,0
TXN-100424,CUST-1098,2025-04-30 11:55:49,2623.34,POS / In-Store,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),133,1,1021.73,14.64,0
TXN-101079,CUST-1244,2025-05-01 09:13:57,398.98,UPI Transfer,Dining & Food,Kochi,Desktop Web Browser,1387,1,292.76,15.22,0
TXN-100019,CUST-1146,2025-05-01 10:48:49,871.49,Online,Dining & Food,Bengaluru,Desktop Web Browser,934,1,741.71,4.19,0
TXN-100101,CUST-1204,2025-05-01 10:53:27,726.87,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (iOS),531,3,899.45,10.94,0
TXN-100593,CUST-1021,2025-05-01 11:31:51,984.69,Online,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,172,2,998.91,1.46,0
TXN-100472,CUST-1243,2025-05-01 14:04:52,1053.62,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),836,2,1318.61,14.85,0
TXN-100198,CUST-1216,2025-05-01 17:28:18,1073.34,POS / In-Store,Dining & Food,Jaipur,Desktop Web Browser,679,2,984.16,14.77,0
TXN-100340,CUST-1197,2025-05-01 18:45:53,702.22,Online,Utilities & Bills,Ahmedabad,Desktop Web Browser,467,2,1409.49,2.21,0
TXN-100851,CUST-1116,2025-05-01 22:32:39,959.0,Online,Utilities & Bills,Delhi,Desktop Web Browser,1795,1,956.35,3.79,0
TXN-101065,CUST-1110,2025-05-02 09:36:17,346.79,Online,Healthcare & Medical,Mumbai,Desktop Web Browser,672,1,352.82,14.19,0
TXN-100377,CUST-1227,2025-05-02 09:57:20,1447.68,POS / In-Store,Healthcare & Medical,Bengaluru,Trusted Mobile App (iOS),503,3,489.01,9.38,0
TXN-100291,CUST-1211,2025-05-02 15:20:09,773.82,UPI Transfer,Healthcare & Medical,Pune,Trusted Mobile App (iOS),390,3,738.26,16.5,0
TXN-100845,CUST-1113,2025-05-02 17:16:26,1137.61,Online,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),146,1,323.87,11.64,0
TXN-101032,CUST-1225,2025-05-02 21:56:37,80.86,UPI Transfer,Healthcare & Medical,Hyderabad,Trusted Mobile App (Android),717,3,394.12,5.14,0
TXN-101062,CUST-1007,2025-05-03 03:53:29,304.43,Online,Utilities & Bills,Jaipur,Desktop Web Browser,84,2,650.03,1.08,0
TXN-100443,CUST-1061,2025-05-03 07:10:10,221.83,Online,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),1134,1,277.91,10.73,0
TXN-100993,CUST-1146,2025-05-03 08:07:03,940.42,POS / In-Store,Grocery & Supermarkets,Kolkata,Desktop Web Browser,934,1,841.1,46.62,0
TXN-100262,CUST-1176,2025-05-03 09:23:58,930.2,Online,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),1271,1,1816.45,10.76,0
TXN-100491,CUST-1196,2025-05-03 11:02:06,670.57,UPI Transfer,Healthcare & Medical,Kolkata,Trusted Mobile App (Android),934,1,682.34,8.19,0
TXN-100030,CUST-1008,2025-05-03 14:45:59,885.22,Online,Dining & Food,Jaipur,Trusted Mobile App (iOS),1496,1,1058.4,10.14,0
TXN-100724,CUST-1015,2025-05-03 15:30:16,886.56,UPI Transfer,Utilities & Bills,Pune,Mobile Web Browser,765,3,435.49,15.83,0
TXN-100465,CUST-1200,2025-05-03 16:33:08,690.44,POS / In-Store,Dining & Food,Chennai,Desktop Web Browser,1389,1,404.77,9.95,0
TXN-100458,CUST-1196,2025-05-03 17:38:58,682.34,POS / In-Store,Utilities & Bills,Kolkata,Trusted Mobile App (Android),934,2,854.33,10.05,0
TXN-100563,CUST-1015,2025-05-03 18:36:12,1169.26,UPI Transfer,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),765,2,743.18,6.89,0
TXN-100138,CUST-1135,2025-05-03 19:09:12,2053.42,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (Android),1388,1,2018.45,4.74,0
TXN-100800,CUST-1146,2025-05-03 19:24:50,841.1,Online,Healthcare & Medical,Bengaluru,Desktop Web Browser,934,1,670.49,7.34,0
TXN-100363,CUST-1172,2025-05-03 20:53:00,994.72,POS / In-Store,Healthcare & Medical,Delhi,Trusted Mobile App (Android),395,3,1063.01,9.91,0
TXN-100341,CUST-1213,2025-05-04 01:04:30,804.38,Online,Dining & Food,Jaipur,Trusted Mobile App (iOS),1767,2,744.28,9.63,0
TXN-100242,CUST-1151,2025-05-04 09:19:31,986.16,Online,Dining & Food,Kolkata,Desktop Web Browser,1161,1,352.78,13.27,0
TXN-100285,CUST-1044,2025-05-04 09:30:02,305.69,UPI Transfer,Utilities & Bills,Pune,Trusted Mobile App (Android),479,1,559.62,5.9,0
TXN-100401,CUST-1100,2025-05-04 09:52:59,1571.49,Online,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),862,1,992.82,16.7,0
TXN-100112,CUST-1172,2025-05-04 12:01:25,901.73,Online,Dining & Food,Delhi,Trusted Mobile App (Android),395,1,1083.3,11.13,0
TXN-101089,CUST-1123,2025-05-04 13:26:53,573.79,POS / In-Store,Utilities & Bills,Kolkata,Trusted Mobile App (iOS),573,1,590.65,16.93,0
TXN-100940,CUST-1204,2025-05-04 14:24:25,1435.22,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (iOS),531,2,734.31,9.2,0
TXN-100316,CUST-1112,2025-05-04 20:30:57,578.22,UPI Transfer,Grocery & Supermarkets,Ahmedabad,Desktop Web Browser,1776,2,878.73,1.16,0
TXN-100152,CUST-1220,2025-05-05 00:40:40,549.82,POS / In-Store,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (Android),560,1,1903.04,9.52,0
TXN-100056,CUST-1055,2025-05-05 07:03:34,566.39,POS / In-Store,Dining & Food,Delhi,Trusted Mobile App (Android),920,1,687.81,4.76,0
TXN-100967,CUST-1038,2025-05-05 08:38:28,551.82,UPI Transfer,Healthcare & Medical,Hyderabad,Desktop Web Browser,1052,1,266.29,1.59,0
TXN-100321,CUST-1225,2025-05-05 08:38:45,121.38,POS / In-Store,Grocery & Supermarkets,Delhi,Trusted Mobile App (Android),717,2,172.85,55.95,0
TXN-100386,CUST-1132,2025-05-05 11:11:12,911.94,POS / In-Store,Dining & Food,Ahmedabad,Desktop Web Browser,1470,2,1336.99,11.04,0
TXN-100089,CUST-1097,2025-05-05 11:42:45,1514.63,POS / In-Store,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),937,3,1945.6,17.07,0
TXN-101008,CUST-1218,2025-05-05 11:43:45,466.37,Online,Dining & Food,Jaipur,Trusted Mobile App (Android),1731,1,877.43,7.04,0
TXN-100375,CUST-1190,2025-05-05 18:08:26,339.76,UPI Transfer,Utilities & Bills,Pune,Desktop Web Browser,1562,2,937.42,6.3,0
TXN-100575,CUST-1037,2025-05-05 21:26:14,396.65,POS / In-Store,Dining & Food,Kochi,Desktop Web Browser,674,3,693.16,3.55,0
TXN-100150,CUST-1117,2025-05-05 22:56:56,718.12,Online,Utilities & Bills,Jaipur,Trusted Mobile App (Android),275,1,340.29,45.74,0
TXN-100530,CUST-1127,2025-05-06 09:13:01,715.29,Online,Dining & Food,Kochi,Trusted Mobile App (iOS),234,2,674.44,16.03,0
TXN-100263,CUST-1232,2025-05-06 11:05:01,1433.22,Online,Healthcare & Medical,Hyderabad,Trusted Mobile App (Android),827,1,1917.93,15.01,0
TXN-100569,CUST-1180,2025-05-06 12:40:49,423.61,UPI Transfer,Dining & Food,Mumbai,Desktop Web Browser,1681,3,647.98,5.88,0
TXN-100710,CUST-1229,2025-05-06 22:07:53,762.98,POS / In-Store,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),879,1,467.93,16.93,0
TXN-100536,CUST-1019,2025-05-06 22:42:46,912.82,POS / In-Store,Healthcare & Medical,Delhi,Desktop Web Browser,630,2,786.75,17.83,0
TXN-100423,CUST-1148,2025-05-07 12:49:33,937.82,POS / In-Store,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),259,1,1356.01,6.19,0
TXN-100950,CUST-1081,2025-05-07 19:10:08,236.86,UPI Transfer,Grocery & Supermarkets,Mumbai,Trusted Mobile App (iOS),168,1,339.36,7.0,0
TXN-100384,CUST-1151,2025-05-07 20:46:08,575.43,POS / In-Store,Healthcare & Medical,Kolkata,Trusted Mobile App (Android),1161,2,986.16,4.9,0
TXN-101176,CUST-1043,2025-05-08 02:12:18,153238.12,Online,Crypto & Digital Assets,Bengaluru,Unknown Device,1170,8,731.81,339.94,1
TXN-101182,CUST-1024,2025-05-08 02:27:13,124802.86,ATM Withdrawal,Luxury Goods & Jewelry,Bengaluru,New Emulated Device,775,5,617.57,328.02,1
TXN-101169,CUST-1237,2025-05-08 02:30:01,72095.07,Wire Transfer,Electronics & Gadgets,Bengaluru,New Emulated Device,397,11,1517.47,461.09,1
TXN-100544,CUST-1014,2025-05-08 10:40:20,539.51,Online,Dining & Food,Kolkata,Trusted Mobile App (iOS),219,3,1163.29,11.43,0
TXN-101016,CUST-1117,2025-05-08 10:58:10,672.8,UPI Transfer,Dining & Food,Hyderabad,Trusted Mobile App (Android),275,2,296.87,16.54,0
TXN-100344,CUST-1118,2025-05-08 11:31:50,188.26,UPI Transfer,Healthcare & Medical,Kochi,Trusted Mobile App (iOS),1215,3,479.08,13.38,0
TXN-100901,CUST-1113,2025-05-08 12:08:05,822.82,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (iOS),146,1,1137.61,8.09,0
TXN-100373,CUST-1172,2025-05-08 16:39:31,1143.4,UPI Transfer,Utilities & Bills,Delhi,Trusted Mobile App (Android),395,3,994.72,3.89,0
TXN-100703,CUST-1044,2025-05-08 19:55:14,620.17,UPI Transfer,Utilities & Bills,Pune,Trusted Mobile App (Android),479,3,372.75,13.52,0
TXN-100843,CUST-1107,2025-05-08 20:10:23,1089.5,UPI Transfer,Dining & Food,Ahmedabad,Trusted Mobile App (iOS),418,3,1415.89,3.76,0
TXN-101091,CUST-1030,2025-05-08 21:37:39,1289.55,POS / In-Store,Utilities & Bills,Bengaluru,Desktop Web Browser,1523,2,1571.57,10.18,0
TXN-100900,CUST-1197,2025-05-08 22:25:01,889.65,POS / In-Store,Utilities & Bills,Ahmedabad,Desktop Web Browser,467,1,780.69,6.88,0
TXN-101147,CUST-1144,2025-05-09 02:04:32,172138.99,Wire Transfer,Crypto & Digital Assets,Hyderabad,Unknown Device,1537,9,661.86,195.17,1
TXN-101175,CUST-1193,2025-05-09 03:50:52,77794.06,Online,Luxury Goods & Jewelry,Delhi,New Emulated Device,567,12,1994.55,828.34,1
TXN-100689,CUST-1229,2025-05-09 07:33:44,467.93,UPI Transfer,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),879,2,336.42,3.66,0
TXN-100274,CUST-1242,2025-05-09 10:21:38,1635.25,UPI Transfer,Healthcare & Medical,Ahmedabad,Trusted Mobile App (iOS),1304,3,1249.4,2.89,0
TXN-100163,CUST-1247,2025-05-09 11:41:36,719.32,POS / In-Store,Dining & Food,Bengaluru,Mobile Web Browser,562,3,863.88,2.58,0
TXN-100548,CUST-1061,2025-05-09 12:13:57,293.18,UPI Transfer,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),1134,1,221.83,15.23,0
TXN-100157,CUST-1206,2025-05-09 14:43:15,328.41,UPI Transfer,Utilities & Bills,Delhi,Trusted Mobile App (Android),878,1,165.94,15.78,0
TXN-101013,CUST-1123,2025-05-09 15:20:12,590.65,UPI Transfer,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),573,2,838.95,8.95,0
TXN-100430,CUST-1009,2025-05-09 17:55:47,1123.85,UPI Transfer,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),481,1,904.26,17.56,0
TXN-101029,CUST-1066,2025-05-09 18:29:28,1013.8,POS / In-Store,Healthcare & Medical,Hyderabad,Desktop Web Browser,191,1,869.79,6.67,0
TXN-100541,CUST-1190,2025-05-09 21:14:17,730.98,UPI Transfer,Grocery & Supermarkets,Pune,Desktop Web Browser,1562,2,339.76,11.59,0
TXN-100230,CUST-1096,2025-05-10 00:50:07,342.52,POS / In-Store,Dining & Food,Bengaluru,Trusted Mobile App (Android),977,2,565.73,7.44,0
TXN-101178,CUST-1055,2025-05-10 04:53:29,259515.77,Wire Transfer,Crypto & Digital Assets,Jaipur,Unknown Device,823,10,1128.62,635.54,1
TXN-100863,CUST-1192,2025-05-10 08:38:32,2161.9,UPI Transfer,Healthcare & Medical,Chennai,Trusted Mobile App (Android),1152,3,1305.43,9.29,0
TXN-100721,CUST-1162,2025-05-10 20:50:09,244.27,UPI Transfer,Healthcare & Medical,Hyderabad,Trusted Mobile App (Android),356,3,315.37,14.53,0
TXN-100777,CUST-1049,2025-05-10 21:38:13,618.77,UPI Transfer,Utilities & Bills,Kochi,Trusted Mobile App (iOS),818,2,697.91,15.41,0
TXN-100857,CUST-1032,2025-05-10 22:05:40,839.47,POS / In-Store,Grocery & Supermarkets,Pune,Trusted Mobile App (Android),1340,3,311.51,6.32,0
TXN-101058,CUST-1025,2025-05-10 22:20:27,842.14,POS / In-Store,Dining & Food,Chennai,Trusted Mobile App (Android),1331,1,1158.6,17.67,0
TXN-101180,CUST-1019,2025-05-11 01:14:05,126513.79,Wire Transfer,Luxury Goods & Jewelry,Hyderabad,New Emulated Device,552,5,360.47,680.53,1
TXN-101185,CUST-1125,2025-05-11 04:27:05,198647.05,ATM Withdrawal,Electronics & Gadgets,Mumbai,New Emulated Device,600,6,1086.12,341.16,1
TXN-100053,CUST-1095,2025-05-11 04:41:32,625.97,POS / In-Store,Dining & Food,Ahmedabad,Trusted Mobile App (iOS),894,2,929.34,9.95,0
TXN-100366,CUST-1100,2025-05-11 07:41:58,992.82,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (iOS),862,2,1195.99,1.61,0
TXN-100635,CUST-1004,2025-05-11 10:25:29,668.38,Online,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),1239,2,705.12,12.02,0
TXN-100404,CUST-1044,2025-05-11 14:41:52,1355.13,UPI Transfer,Healthcare & Medical,Pune,Mobile Web Browser,479,2,305.69,3.26,0
TXN-100677,CUST-1212,2025-05-11 14:45:01,867.04,UPI Transfer,Utilities & Bills,Jaipur,Trusted Mobile App (Android),132,3,480.08,17.06,0
TXN-100815,CUST-1020,2025-05-11 15:09:51,377.18,POS / In-Store,Dining & Food,Kochi,Trusted Mobile App (Android),1212,2,607.91,3.61,0
TXN-100351,CUST-1014,2025-05-11 15:48:39,729.49,Online,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),219,3,269.51,17.71,0
TXN-100466,CUST-1013,2025-05-11 19:28:03,1937.58,UPI Transfer,Utilities & Bills,Bengaluru,Trusted Mobile App (iOS),1593,2,1639.09,10.57,0
TXN-100872,CUST-1204,2025-05-11 21:55:20,734.31,UPI Transfer,Utilities & Bills,Mumbai,Trusted Mobile App (iOS),531,1,962.62,7.19,0
TXN-100174,CUST-1186,2025-05-11 22:13:10,1054.3,Online,Dining & Food,Jaipur,Trusted Mobile App (iOS),1395,3,1100.99,6.33,0
TXN-100715,CUST-1092,2025-05-12 08:51:44,482.53,Online,Dining & Food,Delhi,Trusted Mobile App (iOS),854,2,367.48,8.04,0
TXN-100223,CUST-1231,2025-05-12 11:48:51,318.06,POS / In-Store,Dining & Food,Ahmedabad,Trusted Mobile App (Android),157,1,337.6,16.58,0
TXN-100141,CUST-1091,2025-05-12 15:39:33,1584.38,UPI Transfer,Dining & Food,Mumbai,Desktop Web Browser,1368,2,910.2,17.25,0
TXN-101092,CUST-1005,2025-05-12 18:34:58,2087.2,Online,Healthcare & Medical,Pune,Trusted Mobile App (iOS),91,1,2691.67,11.01,0
TXN-100812,CUST-1178,2025-05-12 19:21:37,602.89,Online,Utilities & Bills,Kochi,Trusted Mobile App (iOS),551,1,1293.31,15.48,0
TXN-100772,CUST-1167,2025-05-12 21:33:41,734.76,POS / In-Store,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),702,3,1172.34,3.87,0
TXN-100722,CUST-1204,2025-05-13 07:28:33,962.62,Online,Grocery & Supermarkets,Mumbai,Trusted Mobile App (iOS),531,2,726.87,0.67,0
TXN-100482,CUST-1139,2025-05-13 11:19:51,833.94,Online,Dining & Food,Chennai,Mobile Web Browser,461,2,455.97,16.23,0
TXN-100962,CUST-1235,2025-05-13 18:32:17,1615.93,POS / In-Store,Healthcare & Medical,Mumbai,Trusted Mobile App (Android),641,3,814.84,17.16,0
TXN-101192,CUST-1089,2025-05-14 02:58:06,273385.4,Online,Luxury Goods & Jewelry,Kochi,Unknown Device,893,10,1016.21,535.42,1
TXN-101189,CUST-1013,2025-05-14 03:16:53,253953.99,Online,Electronics & Gadgets,Ahmedabad,New Emulated Device,1571,9,2369.5,366.35,1
TXN-101030,CUST-1070,2025-05-14 07:09:08,6201.25,UPI Transfer,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,368,1,2519.2,56.27,0
TXN-100802,CUST-1212,2025-05-14 07:11:13,790.92,Online,Dining & Food,Jaipur,Trusted Mobile App (Android),132,2,867.04,16.45,0
TXN-100259,CUST-1207,2025-05-14 08:13:50,376.7,Online,Utilities & Bills,Kochi,Trusted Mobile App (iOS),1501,2,480.45,6.24,0
TXN-100319,CUST-1228,2025-05-14 08:37:38,1419.8,Online,Dining & Food,Pune,Desktop Web Browser,342,2,1954.03,16.27,0
TXN-101103,CUST-1007,2025-05-14 09:08:00,276.73,UPI Transfer,Utilities & Bills,Jaipur,Desktop Web Browser,84,1,304.43,9.76,0
TXN-100565,CUST-1162,2025-05-14 09:56:20,315.37,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),356,3,77.2,13.37,0
